,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,country,salary
14717,63,8,110150,6,9,6,14,5,0,0,0,0,55,18,1
14718,55,8,123382,6,9,2,14,4,4,1,0,2001,40,18,0
14719,42,4,404573,4,15,4,2,1,0,1,0,0,40,18,0
14720,17,3,99462,9,7,0,3,3,1,1,0,0,20,18,0
14721,60,3,170310,13,3,6,8,5,0,0,0,0,40,18,0
14722,31,3,199883,2,8,4,8,3,0,0,0,0,40,18,0
14723,28,3,70034,3,4,0,4,3,0,0,0,0,40,26,0
14724,31,3,393357,5,5,6,1,5,4,0,0,0,48,18,0
14725,65,8,249043,0,13,6,14,5,0,0,10605,0,40,18,1
14726,31,3,72630,0,13,0,6,4,0,0,14084,0,50,18,1
14727,61,3,223133,6,9,4,1,4,4,1,0,0,40,18,0
14728,43,4,345969,4,15,6,2,5,0,0,0,0,50,18,1
14729,40,4,195520,1,10,0,4,1,4,1,0,0,49,18,0
14730,39,3,257942,6,9,0,6,4,0,0,0,0,40,18,0
14731,37,6,269300,1,10,5,4,1,4,1,0,0,27,18,0
14732,47,3,137354,1,10,6,7,5,1,0,0,0,40,18,0
14733,45,5,232997,1,10,6,8,5,0,0,0,0,65,18,1
14734,30,3,77266,6,9,6,7,5,0,0,0,0,60,18,0
14735,30,7,164190,4,15,0,2,3,0,0,0,0,40,18,0
14736,49,3,153536,1,10,4,2,4,0,0,14084,0,44,18,1
14737,51,6,26832,6,9,6,7,5,0,0,0,0,40,18,1
14738,31,3,188096,0,13,0,2,4,0,1,0,0,72,18,1
14739,48,0,369522,0,13,6,6,2,0,1,0,0,25,18,1
14740,20,3,110998,1,10,0,4,3,3,1,0,0,30,18,0
14741,32,3,205152,6,9,6,6,5,0,0,3103,0,40,18,1
14742,31,8,163890,1,10,0,14,1,4,1,0,0,40,18,0
14743,19,3,358631,6,9,0,4,4,0,0,0,0,25,18,0
14744,50,3,185354,14,14,4,6,4,0,1,0,0,35,18,0
14745,33,3,336061,6,9,6,6,5,0,0,0,0,50,18,0
14746,25,8,47011,0,13,0,14,3,0,0,0,0,20,18,0
14747,49,3,149949,6,9,4,7,4,0,0,0,1876,40,18,0
14748,30,3,59496,1,10,6,8,5,0,0,0,0,40,18,0
14749,23,3,32950,0,13,0,5,4,0,0,0,0,40,18,0
14750,44,3,109912,7,16,6,6,2,0,1,15024,0,32,18,1
14751,24,3,199555,12,11,0,5,1,0,0,0,0,5,18,0
14752,28,3,91299,12,11,0,4,4,3,1,0,0,45,18,0
14753,56,3,99359,6,9,4,4,1,0,1,0,1617,40,18,0
14754,38,3,242559,6,9,0,4,4,0,1,0,0,38,18,0
14755,20,3,286391,1,10,0,4,3,0,1,2176,0,20,18,0
14756,82,3,132870,6,9,1,6,4,0,1,0,4356,18,18,0
14757,52,5,22428,0,13,6,11,5,0,0,0,0,60,18,1
14758,32,3,239150,1,10,0,7,4,4,0,0,0,40,18,0
14759,37,3,170563,12,11,2,2,1,0,1,0,0,32,18,0
14760,36,3,173542,0,13,6,2,5,0,0,0,0,40,18,1
14761,39,3,286026,0,13,6,4,5,0,0,0,0,40,18,1
14762,30,3,72887,6,9,6,7,3,3,0,3411,0,40,18,0
14763,49,6,163229,6,9,6,11,5,0,0,0,0,56,18,0
14764,40,6,165726,12,11,4,6,1,0,1,0,0,40,18,0
14765,42,3,70055,9,7,6,8,5,0,0,0,0,45,18,0
14766,35,3,184655,0,13,0,2,4,0,0,0,0,40,18,0
14767,39,3,139906,6,9,4,3,1,0,1,0,0,81,18,0
14768,32,6,198211,12,11,5,7,4,0,0,0,0,40,18,0
14769,22,3,146540,9,7,0,7,4,0,0,0,0,50,18,0
14770,53,6,132304,1,10,4,4,4,0,1,0,0,40,18,0
14771,25,3,190916,6,9,0,4,4,0,0,0,0,40,18,0
14772,17,2,237272,8,6,0,14,3,0,0,0,0,30,18,0
14773,44,3,755858,6,9,6,7,5,0,0,0,0,70,18,1
14774,52,3,127315,14,14,6,2,5,0,0,0,0,40,18,1
14775,42,4,304302,6,9,6,8,5,1,0,0,0,40,18,0
14776,34,3,184942,9,7,6,8,5,0,0,0,0,50,18,0
14777,27,3,267989,1,10,6,13,5,0,0,0,0,40,18,0
14778,37,3,188377,6,9,0,13,4,4,0,0,0,40,18,0
14779,39,4,221059,14,14,6,2,0,2,1,7688,0,38,18,1
14780,26,3,340787,6,9,6,2,5,0,0,0,0,40,18,0
14781,48,3,140782,14,14,6,6,2,0,1,0,1902,38,18,1
14782,57,3,169071,6,9,4,5,1,0,1,0,0,28,18,0
14783,36,7,151094,12,11,2,6,4,0,0,0,0,48,18,0
14784,27,3,122922,0,13,0,5,4,0,1,0,0,40,18,0
14785,17,3,151141,9,7,0,1,3,0,0,0,0,15,18,0
14786,30,3,136651,13,3,6,7,5,0,0,0,0,40,37,0
14787,37,3,177285,12,11,6,4,2,4,1,0,0,48,18,1
14788,31,6,128016,0,13,0,5,3,0,1,0,0,40,18,0
14789,23,3,200318,10,12,0,4,4,0,1,0,0,20,18,0
14790,32,3,250354,8,6,0,7,0,0,0,0,0,45,18,0
14791,58,3,191069,6,9,6,5,5,0,0,0,0,40,18,1
14792,31,3,27856,6,9,0,3,1,0,1,0,0,8,18,0
14793,44,3,523484,0,13,6,6,5,4,0,0,0,40,18,1
14794,39,5,257175,0,13,4,9,1,4,1,0,625,40,18,0
14795,59,3,174864,6,9,6,7,5,0,0,0,1485,45,18,1
14796,42,3,196029,0,13,6,8,5,0,0,0,0,48,18,1
14797,45,3,200471,6,9,6,4,5,0,0,0,0,35,18,0
14798,20,3,353195,6,9,0,7,4,0,0,0,0,35,18,0
14799,35,3,222868,6,9,6,4,5,0,0,0,0,40,18,0
14800,50,3,221791,10,12,6,9,5,4,0,0,0,40,18,0
14801,56,3,197114,6,9,0,1,3,0,0,0,0,28,18,0
14802,48,3,160220,12,11,6,5,5,0,0,0,0,40,18,1
14803,58,7,274917,14,14,1,3,4,0,1,0,0,15,18,0
14804,32,3,348460,12,11,6,7,5,0,0,0,0,50,18,0
14805,23,3,112683,1,10,0,5,3,0,1,0,0,12,18,0
14806,48,3,345831,6,9,4,13,4,0,0,0,0,40,18,0
14807,33,3,105370,6,9,4,11,4,0,0,0,0,70,18,0
14808,48,3,345006,0,13,0,2,4,0,1,0,0,45,37,0
14809,55,3,195329,6,9,1,3,4,0,1,2202,0,35,31,0
14810,40,6,108765,12,11,0,6,1,1,1,0,0,40,18,0
14811,50,3,138022,1,10,6,2,5,0,0,0,0,40,18,0
14812,52,7,175029,8,6,6,7,5,0,0,0,0,35,18,0
14813,19,3,189574,6,9,0,3,4,0,1,0,0,30,18,0
14814,55,7,141409,8,6,6,5,5,0,0,7688,0,50,18,1
14815,36,7,186035,4,15,6,5,5,0,0,0,0,30,18,1
14816,39,3,165235,0,13,2,2,1,3,1,0,0,40,0,1
14817,22,3,105043,1,10,0,4,1,0,1,0,0,40,18,0
14818,44,3,230684,0,13,6,6,5,0,0,7688,0,50,18,1
14819,34,3,345705,6,9,4,7,4,0,0,0,1408,38,18,0
14820,33,3,248584,1,10,6,3,5,0,0,0,0,50,18,0
14821,55,3,436861,14,14,4,2,4,0,1,14084,0,40,18,1
14822,35,3,200153,14,14,6,6,5,0,0,0,0,45,18,1
14823,50,3,398625,9,7,1,13,4,0,1,0,0,40,18,0
14824,43,3,114043,1,10,4,4,1,4,1,0,0,40,18,0
14825,29,3,169544,12,11,0,9,4,0,0,0,0,40,18,0
14826,56,3,343849,1,10,6,8,5,4,0,0,0,40,18,0
14827,33,3,162572,0,13,6,2,5,0,0,99999,0,40,18,1
14828,24,3,291578,6,9,6,5,5,0,0,0,0,50,18,0
14829,46,3,136162,12,11,4,5,1,0,1,0,0,40,18,0
14830,60,0,376133,6,9,6,4,2,0,1,15024,0,15,18,1
14831,48,0,302612,14,14,6,3,5,0,0,0,0,40,18,0
14832,65,6,240166,9,7,6,8,5,0,0,0,0,35,18,0
14833,29,3,193152,6,9,0,1,4,0,0,0,1408,40,18,0
14834,42,3,248094,6,9,6,8,5,0,0,0,1740,43,18,0
14835,44,3,119281,4,15,6,2,5,0,0,0,0,50,18,1
14836,73,7,300404,1,10,6,5,5,0,0,0,0,6,18,1
14837,21,3,82847,1,10,0,9,4,0,1,0,0,50,18,0
14838,32,0,161153,6,9,6,12,5,0,0,0,1902,55,18,1
14839,43,5,287008,14,14,6,11,5,0,0,0,0,35,18,1
14840,21,3,654141,6,9,0,7,4,4,0,0,0,32,18,0
14841,30,3,252646,1,10,2,8,4,0,0,0,0,20,18,0
14842,54,3,171924,0,13,6,9,5,0,0,0,0,48,18,0
14843,19,3,219742,1,10,0,3,3,0,1,0,0,15,18,0
14844,55,4,153788,1,10,6,4,2,0,1,0,0,37,18,0
14845,20,3,60639,1,10,0,5,3,0,1,0,0,28,18,0
14846,53,3,96062,0,13,6,6,5,0,0,0,0,40,3,0
14847,51,3,165614,14,14,0,2,4,0,0,0,0,55,18,1
14848,33,3,159888,6,9,6,8,5,0,0,0,0,40,18,0
14849,62,3,110586,1,10,1,10,1,0,1,0,0,40,18,0
14850,24,7,143062,6,9,0,3,3,0,0,0,0,30,18,0
14851,17,0,413557,5,5,0,5,3,0,1,0,0,40,18,0
14852,26,3,137658,1,10,0,4,4,0,1,0,0,45,18,0
14853,36,3,398931,6,9,4,7,4,0,0,0,0,40,18,0
14854,32,3,311764,8,6,6,6,2,0,1,0,0,35,18,0
14855,58,3,98725,7,16,6,2,5,0,0,0,0,50,18,1
14856,38,3,140854,0,13,6,9,5,0,0,0,0,40,18,1
14857,72,3,97304,6,9,5,13,1,0,0,2346,0,40,23,0
14858,26,5,352768,6,9,4,4,3,0,1,0,0,40,18,0
14859,45,8,27184,6,9,1,14,1,0,1,0,0,38,18,0
14860,72,8,237229,12,11,1,14,4,0,1,0,0,30,18,0
14861,60,3,142494,1,10,6,6,5,0,0,15024,0,40,18,1
14862,27,3,210313,6,9,6,5,5,0,0,0,0,50,33,0
14863,38,3,194538,12,11,6,13,5,0,0,0,0,48,18,1
14864,37,0,26698,1,10,6,5,5,0,0,0,1485,44,18,1
14865,28,3,211032,1,10,0,4,3,0,0,0,0,40,18,0
14866,38,0,107909,0,13,6,5,5,0,0,0,0,40,18,1
14867,29,3,136077,6,9,6,5,5,0,0,0,0,60,18,1
14868,19,3,184737,6,9,0,3,3,0,1,0,1721,40,18,0
14869,28,3,214689,0,13,0,1,0,0,0,0,0,25,18,0
14870,70,8,147558,0,13,4,14,4,0,1,0,0,7,18,0
14871,40,7,93793,6,9,6,7,5,0,0,0,0,50,18,1
14872,26,3,247025,12,11,4,7,3,0,0,0,0,40,18,0
14873,43,3,284403,10,12,6,5,5,4,0,0,0,60,18,0
14874,29,3,221977,1,10,6,4,2,0,1,0,0,40,18,1
14875,25,5,339956,1,10,6,11,5,4,0,0,0,40,18,0
14876,29,3,161097,6,9,6,13,5,4,0,0,0,40,18,1
14877,60,3,223696,15,2,4,7,4,2,0,0,0,38,28,0
14878,31,3,234500,0,13,6,4,2,0,1,0,0,40,18,0
14879,51,6,97005,3,4,6,8,5,0,0,0,0,40,18,0
14880,18,3,242615,1,10,0,4,3,0,1,0,0,15,18,0
14881,36,3,174938,0,13,4,9,1,0,0,0,0,20,18,0
14882,35,3,160120,0,13,6,4,5,3,0,0,0,40,0,1
14883,48,3,193775,0,13,4,4,3,0,0,0,0,38,18,1
14884,78,7,59583,3,4,6,12,5,0,0,0,0,25,18,0
14885,72,3,157913,0,13,6,11,5,0,0,0,0,17,18,0
14886,24,3,308205,1,10,0,6,3,0,0,0,0,40,18,0
14887,58,8,158506,9,7,6,14,5,0,0,0,0,16,18,0
14888,36,3,201769,9,7,0,11,4,4,0,13550,0,40,18,1
14889,48,3,330470,1,10,6,1,5,0,0,0,0,30,18,0
14890,28,3,184078,6,9,4,4,4,0,1,0,0,40,18,0
14891,26,3,123384,14,14,0,3,3,0,1,0,0,40,18,0
14892,29,3,330132,0,13,0,5,4,0,1,0,0,60,18,0
14893,47,3,274720,13,3,6,3,5,4,0,0,0,40,24,0
14894,50,3,129673,0,13,4,6,4,0,1,0,0,50,18,1
14895,35,5,205584,13,3,0,7,4,0,0,0,0,40,37,0
14896,17,3,327127,9,7,0,8,3,0,0,0,0,20,18,0
14897,41,3,225892,1,10,6,7,5,0,0,0,0,48,18,1
14898,37,3,224886,6,9,6,8,5,0,0,0,0,42,18,0
14899,35,6,27763,6,9,6,3,5,1,0,0,0,40,18,0
14900,56,3,73684,3,4,6,7,5,0,0,0,0,40,26,0
14901,23,3,107452,1,10,6,8,5,0,0,0,0,40,18,0
14902,33,3,23871,10,12,4,2,1,0,1,0,0,32,18,0
14903,79,0,309272,6,9,6,6,5,0,0,0,0,40,18,1
14904,28,3,469864,0,13,0,2,4,4,0,0,0,40,18,0
14905,55,3,286230,9,7,4,5,3,0,1,0,0,20,18,0
14906,59,4,186308,14,14,6,2,5,0,0,0,0,50,18,0
14907,22,3,113062,0,13,0,2,3,0,1,0,0,40,18,0
14908,19,3,86150,9,7,0,5,3,3,1,0,0,19,0,0
14909,41,3,262038,13,3,5,12,4,0,0,0,0,35,37,0
14910,32,3,279231,12,11,6,4,5,0,0,0,0,40,31,0
14911,67,8,188903,3,4,6,14,5,0,0,2414,0,40,18,0
14912,45,3,183786,6,9,4,3,1,0,1,0,0,35,18,0
14913,61,3,339358,13,3,6,12,0,0,1,0,0,45,37,0
14914,34,3,287737,0,13,0,5,4,0,1,0,0,40,18,0
14915,43,7,99203,12,11,6,7,5,0,0,0,0,40,18,0
14916,38,3,297449,0,13,6,4,5,0,0,7298,0,50,18,1
14917,35,3,113481,7,16,6,2,5,0,0,0,0,60,18,0
14918,65,3,204042,6,9,4,11,4,0,0,0,0,20,18,0
14919,24,3,43387,0,13,6,6,5,0,0,0,0,55,35,1
14920,37,3,99233,6,9,6,4,5,0,0,0,0,40,18,0
14921,34,7,313729,1,10,6,12,5,0,0,0,0,50,18,0
14922,42,3,99679,6,9,6,8,5,0,0,0,0,60,18,1
14923,18,3,169745,3,4,0,3,3,0,1,0,0,40,18,0
14924,43,5,19914,1,10,1,6,1,1,1,0,0,15,18,0
14925,31,3,113543,1,10,6,3,5,0,0,0,0,40,18,1
14926,19,3,224241,1,10,0,5,3,0,1,0,0,20,18,0
14927,40,0,137367,1,10,6,6,5,3,0,0,0,50,5,0
14928,32,3,263908,0,13,6,2,5,0,0,0,0,40,18,0
14929,47,3,280798,1,10,6,6,5,0,0,0,0,40,18,1
14930,32,6,203849,1,10,6,8,5,0,0,0,0,40,18,0
14931,46,0,62546,7,16,2,2,4,0,0,0,0,35,18,0
14932,40,3,197344,0,13,6,6,5,0,0,0,0,65,18,1
14933,36,3,93225,0,13,0,7,4,0,0,0,0,35,18,0
14934,33,3,187560,12,11,6,5,5,0,0,0,0,36,18,0
14935,23,4,61743,13,3,0,8,4,0,0,0,0,35,18,0
14936,21,3,186648,8,6,2,13,3,0,0,0,0,40,18,0
14937,40,3,173321,6,9,6,3,2,4,1,0,0,32,18,0
14938,53,4,246820,7,16,6,2,5,0,0,0,0,50,18,1
14939,20,8,424034,1,10,0,14,3,0,0,0,0,15,18,0
14940,53,7,291755,1,10,6,8,5,0,0,0,0,72,18,0
14941,58,3,104945,5,5,6,1,5,4,0,0,0,60,18,0
14942,51,3,85423,6,9,6,5,5,0,0,0,0,55,18,1
14943,31,3,214235,6,9,6,3,5,0,0,0,0,65,18,0
14944,35,7,278632,6,9,6,7,5,0,0,0,0,40,18,0
14945,23,8,27415,9,7,0,14,3,1,0,0,0,40,18,0
14946,31,6,143392,1,10,4,4,4,0,1,0,0,35,18,0
14947,21,3,277408,1,10,0,3,1,0,1,0,0,35,18,0
14948,39,7,336793,14,14,6,7,5,0,0,0,0,55,18,1
14949,36,3,184112,4,15,6,2,2,0,1,15024,0,45,18,1
14950,51,3,74660,8,6,6,7,5,0,0,0,0,40,18,1
14951,18,3,395026,9,7,0,3,3,0,0,0,0,12,18,0
14952,32,3,171215,1,10,4,4,4,0,0,0,0,48,18,0
14953,56,3,121362,0,13,4,3,4,0,1,0,0,32,18,0
14954,35,3,409200,10,12,0,11,4,0,0,0,0,40,18,0
14955,63,3,268965,2,8,1,5,1,0,1,0,0,40,18,0
14956,61,3,136262,6,9,6,6,5,0,0,0,0,50,18,1
14957,23,3,141323,1,10,0,3,3,0,0,0,0,40,18,0
14958,52,6,108083,14,14,6,2,5,0,0,0,0,50,18,1
14959,19,3,82210,6,9,0,5,4,0,0,0,0,50,18,0
14960,33,4,400943,14,14,6,2,5,0,0,0,0,50,18,1
14961,35,3,308489,0,13,6,5,5,4,0,0,0,50,18,0
14962,35,3,187053,6,9,4,8,4,0,1,0,0,60,18,1
14963,38,3,75826,4,15,6,2,2,0,1,0,0,40,18,0
14964,23,3,413345,0,13,0,4,4,0,1,0,0,60,18,0
14965,22,3,356567,12,11,4,9,4,0,0,0,0,60,18,0
14966,20,3,223811,6,9,0,1,4,0,0,0,0,40,18,0
14967,19,3,159313,6,9,0,1,4,0,0,0,0,40,18,0
14968,47,3,250170,6,9,6,13,5,4,0,0,0,40,18,1
14969,59,3,135617,9,7,6,7,5,0,0,0,0,40,18,0
14970,38,3,187346,6,9,0,5,3,0,1,0,0,40,18,0
14971,36,3,108103,6,9,6,3,5,0,0,0,0,50,18,0
14972,27,3,255476,13,3,0,3,0,0,0,0,0,40,37,0
14973,24,3,68577,12,11,6,8,5,0,0,0,0,40,18,0
14974,35,3,155961,6,9,0,3,3,4,1,0,0,35,24,0
14975,22,4,264102,1,10,0,3,0,4,0,0,0,39,10,0
14976,37,3,167777,6,9,6,8,5,0,0,0,0,52,18,0
14977,36,3,225399,6,9,6,7,5,0,0,7298,0,40,18,1
14978,28,3,199998,6,9,2,3,4,0,1,0,0,25,18,0
14979,55,3,199856,6,9,6,5,2,0,1,0,0,50,18,0
14980,29,8,189765,13,3,6,14,2,0,1,0,0,40,18,0
14981,32,3,193042,0,13,6,5,5,0,0,0,0,44,18,0
14982,66,8,222810,1,10,4,14,0,0,1,0,0,35,18,0
14983,47,6,162595,1,10,5,7,0,0,0,0,0,45,18,0
14984,23,3,208826,0,13,0,3,4,0,1,0,0,40,18,0
14985,50,6,120190,14,14,4,2,4,0,1,0,0,45,18,0
14986,40,7,27242,6,9,6,12,5,0,0,0,0,84,18,0
14987,51,3,348099,6,9,0,13,4,0,1,0,1590,40,18,0
14988,34,3,185041,6,9,0,2,4,0,1,0,1669,45,18,0
14989,28,3,309196,0,13,0,11,4,0,1,0,0,40,18,0
14990,52,4,254285,7,16,6,2,5,0,0,0,1887,70,40,1
14991,39,0,336226,6,9,6,6,5,0,0,3103,0,60,18,1
14992,43,3,240698,0,13,6,4,5,0,0,0,0,40,18,1
14993,36,3,411797,0,13,0,2,3,0,1,0,0,35,18,1
14994,25,3,178843,0,13,0,2,3,0,1,0,0,15,18,0
14995,42,3,136177,1,10,4,4,1,0,1,0,0,38,18,0
14996,35,3,243409,1,10,6,8,5,0,0,0,0,40,40,0
14997,43,3,258049,14,14,6,6,5,0,0,7688,0,53,18,1
14998,34,3,164748,6,9,6,7,5,0,0,0,0,40,18,0
14999,50,4,24185,0,13,6,6,5,0,0,0,0,38,18,1
15000,30,3,167476,1,10,6,8,5,0,0,0,0,60,18,0
15001,44,3,106900,14,14,6,2,5,0,0,0,0,44,18,1
15002,52,3,53497,12,11,6,7,5,0,0,0,0,40,18,0
15003,35,3,335704,10,12,6,5,5,0,0,0,0,60,18,0
15004,36,3,211022,12,11,4,2,4,0,0,0,0,40,18,1
15005,30,3,163003,0,13,0,6,3,3,1,0,0,52,8,0
15006,36,0,77146,0,13,6,5,5,0,0,15024,0,45,18,1
15007,39,3,67433,0,13,0,6,4,0,1,0,0,40,18,0
15008,25,3,458549,15,2,6,12,5,0,0,0,0,96,37,0
15009,26,3,190469,0,13,0,9,4,0,0,0,0,40,18,0
15010,20,3,195411,6,9,0,5,3,4,1,0,0,20,18,0
15011,20,3,216889,1,10,0,11,3,0,0,0,0,40,18,0
15012,70,8,336007,13,3,6,14,5,0,0,0,0,20,18,0
15013,26,3,167350,6,9,0,8,3,0,0,0,0,50,18,0
15014,24,3,241857,1,10,0,4,4,4,1,0,0,35,18,0
15015,48,3,125892,0,13,6,9,5,0,0,0,0,40,18,1
15016,62,3,272209,6,9,4,10,1,4,1,0,0,99,18,0
15017,48,3,175221,6,9,6,13,5,0,0,0,0,40,18,0
15018,52,3,180195,0,13,6,5,5,0,0,0,0,40,18,1
15019,25,3,38090,0,13,0,5,4,0,0,0,0,44,18,0
15020,58,3,310085,13,3,6,13,5,0,0,0,0,40,18,0
15021,40,5,118686,0,13,0,2,4,0,1,0,0,45,18,0
15022,29,8,112963,1,10,6,14,2,0,1,0,0,40,18,0
15023,45,0,120131,3,4,6,6,5,0,0,0,0,52,23,0
15024,19,3,43937,1,10,0,3,0,0,1,0,0,20,18,0
15025,37,3,210438,9,7,0,1,4,4,0,0,0,40,18,0
15026,23,3,176724,9,7,6,13,5,0,0,0,0,40,1,0
15027,31,7,113364,6,9,4,7,4,0,0,0,0,60,18,0
15028,64,7,73986,3,4,6,7,5,0,0,0,0,20,18,0
15029,28,6,197932,1,10,0,4,3,0,1,0,0,16,18,0
15030,32,3,193285,6,9,0,7,3,0,0,0,0,40,18,0
15031,49,6,223342,1,10,4,4,4,0,1,0,0,44,18,0
15032,35,3,49749,1,10,4,4,4,0,1,0,0,40,18,1
15033,19,8,211553,1,10,0,14,3,0,1,0,0,35,18,0
15034,45,3,201865,7,16,6,6,5,0,0,0,0,45,18,1
15035,39,3,322143,2,8,6,8,5,0,0,15024,0,70,18,1
15036,55,3,158702,1,10,0,4,4,4,1,0,2339,45,23,0
15037,46,7,275625,0,13,4,3,1,3,1,0,0,60,4,1
15038,19,3,206599,1,10,0,4,3,0,1,0,0,16,18,0
15039,29,3,89813,6,9,6,13,2,0,1,0,0,40,27,0
15040,25,4,156848,6,9,6,11,3,0,0,0,0,35,18,0
15041,37,3,162494,0,13,0,4,4,0,1,0,0,40,18,0
15042,30,3,205407,6,9,0,4,1,0,0,0,0,40,18,0
15043,28,3,375313,6,9,6,13,5,3,0,0,0,40,0,0
15044,36,5,930948,1,10,2,4,1,4,1,6497,0,56,18,0
15045,32,3,127895,1,10,0,6,1,4,1,0,0,35,18,0
15046,34,3,248754,9,7,0,13,4,0,0,0,0,40,18,0
15047,34,3,188096,6,9,0,4,4,0,1,0,0,36,18,0
15048,20,3,216811,1,10,0,5,3,0,1,0,0,40,18,0
15049,27,0,113870,14,14,0,8,3,0,0,0,0,40,18,0
15050,36,5,343052,6,9,6,4,2,0,1,0,0,40,18,0
15051,35,3,280966,1,10,6,5,5,0,0,0,0,40,18,0
15052,37,3,42044,6,9,4,6,4,0,0,0,0,35,18,0
15053,32,3,309513,6,9,6,7,5,0,0,0,0,50,18,0
15054,32,3,163604,14,14,0,2,4,0,1,0,0,20,18,0
15055,52,3,224198,6,9,4,5,4,0,1,0,0,48,18,0
15056,50,3,338283,1,10,6,7,5,0,0,0,0,40,18,1
15057,23,3,242375,6,9,0,3,4,0,1,0,0,30,18,0
15058,25,3,81286,6,9,6,7,5,0,0,0,0,45,18,0
15059,21,3,243368,11,1,0,12,4,0,0,0,0,50,37,0
15060,31,3,217803,6,9,4,5,4,0,1,0,0,32,18,0
15061,31,7,323020,1,10,6,3,2,0,1,0,0,30,18,0
15062,41,3,34278,12,11,2,3,4,0,0,0,0,40,18,0
15063,47,3,184579,1,10,6,9,5,0,0,0,0,60,18,0
15064,20,8,210781,1,10,0,14,3,0,1,0,0,10,18,0
15065,20,3,142673,1,10,0,4,4,0,1,0,0,45,18,0
15066,29,3,131714,8,6,4,13,4,4,1,0,0,25,18,0
15067,51,6,74784,1,10,1,4,4,0,1,0,0,40,18,0
15068,30,6,181372,0,13,6,2,2,0,1,0,0,33,18,1
15069,23,8,62507,1,10,0,14,4,0,1,0,0,12,18,0
15070,48,3,155664,0,13,6,4,5,0,0,0,0,35,18,1
15071,39,3,174924,6,9,2,6,4,0,0,14344,0,40,18,1
15072,62,3,113440,0,13,6,5,5,0,0,0,0,35,18,0
15073,22,3,147227,0,13,0,3,4,0,0,0,0,30,18,0
15074,46,5,207022,0,13,6,6,5,0,0,7688,0,40,18,1
15075,51,6,123011,14,14,6,2,5,0,0,0,1977,35,18,1
15076,20,3,184678,6,9,0,5,4,0,1,0,0,32,18,0
15077,40,0,182437,10,12,6,5,5,0,0,15024,0,50,18,1
15078,31,3,98639,0,13,0,9,4,0,0,0,0,40,18,0
15079,30,3,174201,1,10,0,7,3,0,0,0,0,40,18,0
15080,52,3,123780,6,9,6,4,2,0,1,0,0,38,18,0
15081,20,3,374116,6,9,0,2,0,0,1,0,0,40,18,0
15082,37,6,212005,12,11,6,6,5,0,0,0,0,40,18,1
15083,65,3,123965,0,13,1,3,4,0,1,0,0,40,18,0
15084,40,3,242619,0,13,0,2,4,0,0,4650,0,40,18,0
15085,60,6,138502,0,13,6,11,5,0,0,7298,0,48,18,1
15086,27,3,113635,6,9,0,7,4,0,0,0,0,35,11,0
15087,62,3,664366,0,13,6,5,5,0,0,0,0,60,18,1
15088,53,3,218311,6,9,4,5,4,0,1,0,0,35,18,0
15089,38,3,278557,0,13,6,5,5,0,0,0,0,50,18,1
15090,49,3,314773,12,11,6,2,5,0,0,0,0,40,18,0
15091,21,3,194861,6,9,0,13,3,0,0,0,0,40,18,0
15092,18,3,400616,1,10,0,4,3,0,0,0,0,40,18,0
15093,25,3,208117,0,13,0,2,0,0,0,0,0,40,18,0
15094,36,3,184498,9,7,6,7,5,0,0,0,0,40,18,0
15095,52,3,117674,6,9,6,6,5,0,0,0,0,55,18,1
15096,19,3,162621,1,10,0,9,3,0,0,0,0,14,18,0
15097,23,3,368739,0,13,0,4,4,0,1,0,0,40,18,0
15098,63,7,196994,0,13,6,5,5,0,0,0,0,15,18,0
15099,63,7,420629,12,11,6,3,5,0,0,0,0,45,18,0
15100,62,0,245491,0,13,4,5,4,0,0,99999,0,40,18,1
15101,51,7,276456,10,12,6,5,5,0,0,3103,0,30,18,1
15102,76,6,169133,1,10,1,4,4,0,1,0,0,30,18,0
15103,50,3,99307,6,9,6,7,5,0,0,5013,0,45,18,0
15104,45,0,120131,6,9,6,7,5,0,0,0,0,50,18,1
15105,44,0,456236,1,10,4,5,3,0,0,0,0,45,18,1
15106,51,3,107123,3,4,6,8,5,4,0,0,0,40,18,0
15107,42,6,125461,0,13,0,6,3,0,0,4650,0,35,18,0
15108,43,6,36924,14,14,6,2,5,0,0,0,0,40,18,1
15109,53,3,167065,9,7,6,13,5,0,0,0,0,40,18,0
15110,29,3,53642,12,11,6,4,5,0,0,0,0,40,18,0
15111,41,3,154668,1,10,6,2,5,0,0,0,0,40,18,0
15112,44,5,102238,6,9,4,7,1,0,0,0,0,40,18,0
15113,35,3,54595,8,6,1,3,4,4,1,0,1980,40,18,0
15114,27,3,152951,6,9,6,7,5,0,0,0,0,40,18,0
15115,35,3,257042,1,10,6,2,5,0,0,0,0,50,18,0
15116,60,3,74243,12,11,1,7,4,0,1,0,0,30,18,0
15117,49,3,149049,1,10,4,6,4,0,0,14344,0,45,18,1
15118,33,3,117186,0,13,6,6,5,0,0,0,0,45,18,0
15119,35,3,178322,0,13,6,5,5,0,0,0,0,40,18,1
15120,31,4,286911,1,10,6,4,5,0,0,0,0,38,18,0
15121,54,3,203635,6,9,6,4,5,0,0,7298,0,60,18,1
15122,57,7,177271,7,16,6,2,5,0,0,0,0,35,18,0
15123,30,3,149427,5,5,0,7,3,0,0,0,0,45,18,0
15124,45,3,101656,8,6,0,13,4,3,0,0,0,40,17,0
